技术分,估值分位,估值分,未来收益
62.2,8.360655737704919,93.72950819672131,-8.575031525851195
72.3,1.643835616438356,98.76712328767124,16.176470588235304
61.0,33.17702227432591,73.79953106682298,-28.421052631578934
66.4,0.0,100.0,56.49999999999999
35.5,24.49725776965265,81.17733089579525,9.800000000000008
51.6,65.21022258862324,45.310799670239085,37.08791208791209
57.5,6.967213114754098,94.77459016393442,14.379084967320255
57.7,18.52861035422343,86.10354223433242,6.015037593984962
69.9,2.4691358024691357,98.14814814814815,4.067796610169494
68.2,5.245901639344262,96.06557377049181,12.013536379018607
70.7,3.6986301369863015,97.22602739726027,2.0304568527918843
55.4,30.5978898007034,75.99179366940211,-26.73410404624278
60.2,4.732510288065844,96.45061728395062,18.482906115666985
48.9,57.495429616087755,52.25411334552102,-2.6195899772209708
62.4,57.04863973619126,52.656224237427864,9.369463531218546
63.6,15.573770491803279,88.31967213114754,59.65314573592042
70.1,81.74386920980926,30.25613079019074,-6.504961411245869
62.9,10.905349794238683,91.82098765432099,20.989163826084443
59.1,15.737704918032788,88.19672131147541,2.7027027027026973
57.7,18.08219178082192,86.43835616438356,-1.1458138463032674
67.0,1.5240328253223916,98.85697538100821,-1.7751479289940808
67.9,6.481481481481481,95.13888888888889,-6.342230464771548
60.9,11.243144424131627,91.56764168190128,-10.344827586206906
67.8,0.24732069249793898,99.81450948062654,7.814457461253932
72.7,0.819672131147541,99.38524590163935,-17.562278324060753
56.0,9.809264305177113,92.64305177111717,10.45454545454545
63.5,4.320987654320987,96.75925925925927,12.998674417930234
71.9,8.852459016393443,93.36065573770492,2.5307302964569844
61.3,12.191780821917808,90.85616438356165,-1.6358149895705942
66.8,11.371629542790153,91.47127784290738,-23.960535588442568
74.9,0.51440329218107,99.6141975308642,0.3075114772951082
52.5,12.979890310786105,90.26508226691043,30.974264705882337
70.7,19.538334707337178,85.34624896949711,11.84488821924674
62.8,38.59649122807017,69.19298245614036,-19.277929155313345
63.4,12.925170068027212,90.3061224489796,-9.64824120603015
55.8,6.779661016949152,94.91525423728814,31.83431952662721
58.5,44.878957169459966,63.608938547486034,32.02443280977314
75.7,27.24505327245053,78.84170471841705,-18.676122931442073
48.2,32.69230769230769,74.21153846153845,15.907274180655474
75.6,25.806451612903224,80.06451612903226,-20.852359208523595
49.0,36.23898139079334,71.19686581782565,-11.608497723823973
45.9,41.14035087719298,66.97368421052632,-9.264305177111732
61.6,46.31147540983606,62.31967213114754,-21.236059479553905
71.7,0.2724795640326975,99.79564032697547,-19.45878304395433
56.8,11.316872427983538,91.51234567901234,-8.907819789803973
52.0,30.81967213114754,75.80327868852459,-9.750889679715302
70.8,1.36986301369863,98.97260273972603,-11.087532842763414
77.6,0.0,100.0,-30.617523440025863
77.7,0.9259259259259258,99.30555555555556,-29.492569259878454
39.9,18.0073126142596,86.4945155393053,-27.033492822966508
58.7,14.179719703215168,89.36521022258863,3.650537590010705
70.1,58.606557377049185,51.25409836065573,12.471973998663245
67.8,13.35149863760218,89.98637602179836,36.8421052631579
63.5,87.03703703703704,24.962962962962962,-16.52211899088836
56.2,12.295081967213115,90.77868852459017,9.02061855670102
67.9,43.15068493150685,65.16438356164383,-0.33596917321410125
68.8,9.847596717467761,92.61430246189917,-1.0230179028132946
75.9,0.205761316872428,99.84567901234568,-5.3260737131019305
52.7,23.217550274223033,82.26508226691043,-12.749999999999995
65.0,5.3586150041220115,95.9810387469085,13.580612795395531
43.9,98.77049180327869,13.229508196721312,26.123110790857584
53.8,89.3732970027248,22.626702997275203,-26.435045317220542
43.1,81.6872427983539,30.312757201646093,-11.555959963603268
58.4,70.32786885245902,40.704918032786885,14.880332986472421
